INFO:root:Heuristic is: return len(grid.getAvailableCells())
INFO:root:Move number=55, number of leaves=0,max depth2, time to find=0.0106970000000004
INFO:root:Move number=56, number of leaves=0,max depth2, time to find=0.007709000000001964
INFO:root:Move number=57, number of leaves=0,max depth2, time to find=0.011324000000001888
INFO:root:Move number=58, number of leaves=0,max depth2, time to find=0.006982999999998185
INFO:root:Move number=59, number of leaves=0,max depth2, time to find=0.007571000000002215
INFO:root:Move number=60, number of leaves=0,max depth2, time to find=0.006066999999998046
INFO:root:Move number=61, number of leaves=0,max depth2, time to find=0.004737999999999687
INFO:root:Move number=62, number of leaves=0,max depth2, time to find=0.004694000000000642
INFO:root:Move number=63, number of leaves=0,max depth2, time to find=0.004608000000001056
INFO:root:Move number=64, number of leaves=0,max depth2, time to find=0.0043189999999988515
INFO:root:Move number=65, number of leaves=0,max depth2, time to find=0.008597000000001742
INFO:root:Move number=66, number of leaves=0,max depth2, time to find=0.005509999999993909
INFO:root:Move number=67, number of leaves=0,max depth2, time to find=0.005988999999999578
INFO:root:Move number=68, number of leaves=0,max depth2, time to find=0.00851499999999561
INFO:root:Move number=69, number of leaves=0,max depth2, time to find=0.006084000000001311
INFO:root:Move number=70, number of leaves=0,max depth2, time to find=0.005926000000002318
INFO:root:Move number=71, number of leaves=0,max depth2, time to find=0.0038610000000005584
INFO:root:Move number=72, number of leaves=0,max depth2, time to find=0.004674000000001399
INFO:root:Move number=73, number of leaves=0,max depth2, time to find=0.004677999999998406
INFO:root:Move number=74, number of leaves=0,max depth2, time to find=0.0035549999999986426
INFO:root:Move number=75, number of leaves=0,max depth2, time to find=0.0035080000000036193
INFO:root:Move number=76, number of leaves=0,max depth2, time to find=0.0035440000000050986
INFO:root:Move number=77, number of leaves=0,max depth2, time to find=0.004095000000006621
INFO:root:Move number=78, number of leaves=0,max depth2, time to find=0.001939000000000135
INFO:root:Move number=79, number of leaves=0,max depth2, time to find=0.0017549999999957322
INFO:root:Move number=80, number of leaves=0,max depth2, time to find=0.0017429999999976076
INFO:root:Move number=81, number of leaves=0,max depth2, time to find=0.002414999999999168
INFO:root:Move number=82, number of leaves=0,max depth2, time to find=0.0032759999999996126
INFO:root:Move number=83, number of leaves=0,max depth2, time to find=0.003520999999999219
INFO:root:Move number=84, number of leaves=0,max depth2, time to find=0.004083000000001391
INFO:root:Move number=85, number of leaves=0,max depth2, time to find=0.004623000000002264
INFO:root:Move number=86, number of leaves=0,max depth2, time to find=0.005970999999995286
INFO:root:Move number=87, number of leaves=0,max depth2, time to find=0.004725000000000534
INFO:root:Move number=88, number of leaves=0,max depth2, time to find=0.0063579999999987535
INFO:root:Move number=89, number of leaves=0,max depth2, time to find=0.00471499999999736
INFO:root:Move number=90, number of leaves=0,max depth2, time to find=0.006245999999997309
INFO:root:Move number=91, number of leaves=0,max depth2, time to find=0.004729999999995016
INFO:root:Move number=92, number of leaves=0,max depth2, time to find=0.00752700000000317
INFO:root:Move number=93, number of leaves=0,max depth2, time to find=0.008513999999998134
INFO:root:Move number=94, number of leaves=0,max depth2, time to find=0.004618999999998152
INFO:root:Move number=95, number of leaves=0,max depth2, time to find=0.0046060000000025525
INFO:root:Move number=96, number of leaves=0,max depth2, time to find=0.0031649999999956435
INFO:root:Move number=97, number of leaves=0,max depth2, time to find=0.0042139999999974975
INFO:root:Move number=98, number of leaves=0,max depth2, time to find=0.0022529999999960637
INFO:root:Move number=99, number of leaves=0,max depth2, time to find=0.001269999999998106
INFO:root:Move number=100, number of leaves=0,max depth2, time to find=0.0037499999999965894
INFO:root:Move number=101, number of leaves=0,max depth2, time to find=0.005677999999996075
INFO:root:Move number=102, number of leaves=0,max depth2, time to find=0.008629999999996585
INFO:root:Move number=103, number of leaves=0,max depth2, time to find=0.007134999999998115
INFO:root:Move number=104, number of leaves=0,max depth2, time to find=0.004978000000001259
INFO:root:Move number=105, number of leaves=0,max depth2, time to find=0.010158000000004108
INFO:root:Move number=106, number of leaves=0,max depth2, time to find=0.006940000000000168
INFO:root:Move number=107, number of leaves=0,max depth2, time to find=0.007643000000001621
INFO:root:Move number=108, number of leaves=0,max depth2, time to find=0.004970000000000141
INFO:root:Move number=109, number of leaves=0,max depth2, time to find=0.00588000000000477
INFO:root:Move number=110, number of leaves=0,max depth2, time to find=0.006046999999995251
INFO:root:Move number=111, number of leaves=0,max depth2, time to find=0.008661999999993952
INFO:root:Move number=112, number of leaves=0,max depth2, time to find=0.008598000000006323
INFO:root:Move number=113, number of leaves=0,max depth2, time to find=0.004691999999998586
INFO:root:Move number=114, number of leaves=0,max depth2, time to find=0.0045379999999966
INFO:root:Move number=115, number of leaves=0,max depth2, time to find=0.002777999999999281
INFO:root:Move number=116, number of leaves=0,max depth2, time to find=0.0035009999999999764
INFO:root:Move number=117, number of leaves=0,max depth2, time to find=0.0019190000000008922
INFO:root:Move number=118, number of leaves=0,max depth2, time to find=0.0037370000000009895
INFO:root:Move number=119, number of leaves=0,max depth2, time to find=0.005112000000004002
INFO:root:Move number=120, number of leaves=0,max depth2, time to find=0.003495000000000914
INFO:root:Move number=121, number of leaves=0,max depth2, time to find=0.0041980000000023665
INFO:root:Move number=122, number of leaves=0,max depth2, time to find=0.0035390000000035116
INFO:root:Move number=123, number of leaves=0,max depth2, time to find=0.0025799999999946976
INFO:root:Move number=124, number of leaves=0,max depth2, time to find=0.0023900000000054433
INFO:root:Move number=125, number of leaves=0,max depth2, time to find=0.0021900000000059094
INFO:root:Move number=126, number of leaves=0,max depth2, time to find=0.002909000000002493
INFO:root:Move number=127, number of leaves=0,max depth2, time to find=0.0017530000000007817
INFO:root:Move number=128, number of leaves=0,max depth2, time to find=0.0014309999999966294
INFO:root:Move number=129, number of leaves=0,max depth2, time to find=0.0014660000000077389
INFO:root:Move number=130, number of leaves=0,max depth2, time to find=0.0021179999999958454
INFO:root:Move number=131, number of leaves=0,max depth2, time to find=0.0029469999999918173
INFO:root:Move number=132, number of leaves=0,max depth2, time to find=0.002442999999999529
INFO:root:Move number=133, number of leaves=0,max depth2, time to find=0.002405999999993469
INFO:root:Move number=134, number of leaves=0,max depth2, time to find=0.00288999999999362
INFO:root:Move number=135, number of leaves=0,max depth2, time to find=0.002518000000009124
INFO:root:Move number=136, number of leaves=0,max depth2, time to find=0.002661000000003355
INFO:root:Move number=137, number of leaves=0,max depth2, time to find=0.0021729999999990923
INFO:root:Move number=138, number of leaves=0,max depth2, time to find=0.0012779999999992242
INFO:root:Move number=139, number of leaves=0,max depth2, time to find=0.000950000000003115
INFO:root:Move number=140, number of leaves=2,max depth2, time to find=0.0013890000000031932
INFO:root:Move number=141, number of leaves=2,max depth2, time to find=0.002401999999989357
INFO:root:Move number=142, number of leaves=2,max depth2, time to find=0.002516999999997438
INFO:root:Move number=143, number of leaves=2,max depth2, time to find=0.002928000000011366
INFO:root:Move number=144, number of leaves=2,max depth2, time to find=0.0021839999999997417
INFO:root:Move number=145, number of leaves=2,max depth2, time to find=0.0026759999999939055
INFO:root:Move number=146, number of leaves=2,max depth2, time to find=0.0017550000000028376
INFO:root:Move number=147, number of leaves=2,max depth2, time to find=0.0014409999999998035
INFO:root:Move number=148, number of leaves=2,max depth2, time to find=0.0007580000000046994
INFO:root:Move number=149, number of leaves=4,max depth2, time to find=0.000732999999996764
INFO:root:Move number=150, number of leaves=7,max depth2, time to find=0.0004759999999919273
INFO:root:Move number=151, number of leaves=7,max depth2, time to find=0.0007710000000002992
INFO:root:Move number=152, number of leaves=11,max depth2, time to find=0.0005859999999984211
INFO:root:Move number=153, number of leaves=11,max depth2, time to find=0.0012700000000052114
INFO:root:Move number=154, number of leaves=11,max depth2, time to find=0.003768000000007987
INFO:root:Move number=155, number of leaves=11,max depth2, time to find=0.006388999999998646
INFO:root:Move number=156, number of leaves=11,max depth2, time to find=0.0042580000000072005
INFO:root:Move number=157, number of leaves=11,max depth2, time to find=0.003550000000004161
INFO:root:Move number=158, number of leaves=11,max depth2, time to find=0.003375000000005457
INFO:root:Move number=159, number of leaves=11,max depth2, time to find=0.0034979999999933398
INFO:root:Move number=160, number of leaves=11,max depth2, time to find=0.004429999999999268
INFO:root:Move number=161, number of leaves=11,max depth2, time to find=0.0033920000000051687
INFO:root:Move number=162, number of leaves=11,max depth2, time to find=0.0025379999999870506
INFO:root:Move number=163, number of leaves=11,max depth2, time to find=0.001733999999999014
INFO:root:Move number=164, number of leaves=11,max depth2, time to find=0.000950000000003115
INFO:root:Move number=165, number of leaves=13,max depth2, time to find=0.0007319999999992888
INFO:root:Move number=166, number of leaves=18,max depth2, time to find=0.0006889999999941665
INFO:root:Move number=167, number of leaves=18,max depth2, time to find=0.0007809999999892625
INFO:root:Move number=168, number of leaves=19,max depth2, time to find=0.0013640000000094687
INFO:root:Move number=169, number of leaves=19,max depth2, time to find=0.0007769999999993615
INFO:root:Move number=170, number of leaves=21,max depth2, time to find=0.001365000000006944
INFO:root:Move number=171, number of leaves=21,max depth2, time to find=0.0016250000000042064
INFO:root:Move number=172, number of leaves=21,max depth2, time to find=0.0022819999999939
INFO:root:Move number=173, number of leaves=21,max depth2, time to find=0.0012569999999954007
INFO:root:Move number=174, number of leaves=21,max depth2, time to find=0.0017509999999987258
INFO:root:Move number=175, number of leaves=21,max depth2, time to find=0.0009360000000100399
INFO:root:Move number=176, number of leaves=22,max depth2, time to find=0.0008920000000074424
INFO:root:Move number=177, number of leaves=23,max depth2, time to find=0.000881000000006793
INFO:root:Move number=178, number of leaves=25,max depth2, time to find=0.0007140000000021018
INFO:root:Max Depth=2, Avg move time=0.006185606741573002, Max Tile=128
INFO:root:==========================================================================================
====================================================================================================
INFO:root:Heuristic is: return len(grid.getAvailableCells())
INFO:root:Move number=1, number of leaves=0,max depth2, time to find=0.030462000000000003
INFO:root:Move number=2, number of leaves=0,max depth2, time to find=0.02180700000000002
INFO:root:Move number=3, number of leaves=0,max depth2, time to find=0.017670999999999992
INFO:root:Move number=4, number of leaves=0,max depth2, time to find=0.016669999999999963
INFO:root:Move number=5, number of leaves=0,max depth2, time to find=0.016023999999999816
INFO:root:Move number=6, number of leaves=0,max depth2, time to find=0.017831999999999848
INFO:root:Move number=7, number of leaves=0,max depth2, time to find=0.016235999999999695
INFO:root:Move number=8, number of leaves=0,max depth2, time to find=0.026354999999999684
INFO:root:Move number=9, number of leaves=0,max depth2, time to find=0.013735999999999748
INFO:root:Move number=10, number of leaves=0,max depth2, time to find=0.013752000000000209
INFO:root:Move number=11, number of leaves=0,max depth2, time to find=0.021745999999999377
INFO:root:Move number=12, number of leaves=0,max depth2, time to find=0.011309999999999931
INFO:root:Move number=13, number of leaves=0,max depth2, time to find=0.017406000000000255
INFO:root:Move number=14, number of leaves=0,max depth2, time to find=0.011563999999999908
INFO:root:Move number=15, number of leaves=0,max depth2, time to find=0.01838099999999976
INFO:root:Move number=16, number of leaves=0,max depth2, time to find=0.008801000000000059
INFO:root:Move number=17, number of leaves=0,max depth2, time to find=0.008727999999999625
INFO:root:Move number=18, number of leaves=0,max depth2, time to find=0.00945800000000041
INFO:root:Move number=19, number of leaves=0,max depth2, time to find=0.009399999999999409
INFO:root:Move number=20, number of leaves=0,max depth2, time to find=0.008941000000000088
INFO:root:Move number=21, number of leaves=0,max depth2, time to find=0.013767000000001417
INFO:root:Move number=22, number of leaves=0,max depth2, time to find=0.015861000000001013
INFO:root:Move number=23, number of leaves=0,max depth2, time to find=0.013723000000000596
INFO:root:Move number=24, number of leaves=0,max depth2, time to find=0.01363100000000017
INFO:root:Move number=25, number of leaves=0,max depth2, time to find=0.011291999999999192
INFO:root:Move number=26, number of leaves=0,max depth2, time to find=0.011383999999999617
INFO:root:Move number=27, number of leaves=0,max depth2, time to find=0.009577000000000169
INFO:root:Move number=28, number of leaves=0,max depth2, time to find=0.007570000000001187
INFO:root:Move number=29, number of leaves=0,max depth2, time to find=0.005525000000000446
INFO:root:Move number=30, number of leaves=0,max depth2, time to find=0.011223000000001093
INFO:root:Move number=31, number of leaves=0,max depth2, time to find=0.009408999999999779
INFO:root:Move number=32, number of leaves=0,max depth2, time to find=0.009270000000000778
INFO:root:Move number=33, number of leaves=0,max depth2, time to find=0.014002999999998877
INFO:root:Move number=34, number of leaves=0,max depth2, time to find=0.009554000000001395
INFO:root:Move number=35, number of leaves=0,max depth2, time to find=0.014584000000002817
INFO:root:Move number=36, number of leaves=0,max depth2, time to find=0.009522000000000475
INFO:root:Move number=37, number of leaves=0,max depth2, time to find=0.009631999999999863
INFO:root:Move number=38, number of leaves=0,max depth2, time to find=0.0076289999999978875
INFO:root:Move number=39, number of leaves=0,max depth2, time to find=0.007463999999998805
INFO:root:Move number=40, number of leaves=0,max depth2, time to find=0.010888999999998816
INFO:root:Move number=41, number of leaves=0,max depth2, time to find=0.010759000000000185
INFO:root:Move number=42, number of leaves=0,max depth2, time to find=0.011299000000001058
INFO:root:Move number=43, number of leaves=0,max depth2, time to find=0.006221000000000032
INFO:root:Move number=44, number of leaves=0,max depth2, time to find=0.005504999999999427
INFO:root:Move number=45, number of leaves=0,max depth2, time to find=0.004304999999998671
INFO:root:Move number=46, number of leaves=0,max depth2, time to find=0.006325000000000358
INFO:root:Move number=47, number of leaves=0,max depth2, time to find=0.004346999999999213
INFO:root:Move number=48, number of leaves=0,max depth2, time to find=0.0027960000000000207
INFO:root:Move number=49, number of leaves=0,max depth2, time to find=0.003544999999999021
INFO:root:Move number=50, number of leaves=0,max depth2, time to find=0.003787999999996572
INFO:root:Move number=51, number of leaves=0,max depth2, time to find=0.001972000000002083
INFO:root:Move number=52, number of leaves=0,max depth2, time to find=0.003848000000001406
INFO:root:Move number=53, number of leaves=0,max depth2, time to find=0.0015049999999980912
INFO:root:Move number=54, number of leaves=0,max depth2, time to find=0.0029459999999978947
INFO:root:Move number=55, number of leaves=0,max depth2, time to find=0.0034100000000023556
INFO:root:Move number=56, number of leaves=0,max depth2, time to find=0.003513999999999129
INFO:root:Move number=57, number of leaves=0,max depth2, time to find=0.004217000000000581
INFO:root:Move number=58, number of leaves=0,max depth2, time to find=0.0019530000000003156
INFO:root:Move number=59, number of leaves=0,max depth2, time to find=0.0037349999999989336
INFO:root:Move number=60, number of leaves=0,max depth2, time to find=0.005808999999999287
INFO:root:Move number=61, number of leaves=0,max depth2, time to find=0.00870700000000113
INFO:root:Move number=62, number of leaves=0,max depth2, time to find=0.008167000000000257
INFO:root:Move number=63, number of leaves=0,max depth2, time to find=0.004324000000000439
INFO:root:Move number=64, number of leaves=0,max depth2, time to find=0.005105000000000359
INFO:root:Move number=65, number of leaves=0,max depth2, time to find=0.0035260000000008063
INFO:root:Move number=66, number of leaves=0,max depth2, time to find=0.002075000000004934
INFO:root:Move number=67, number of leaves=0,max depth2, time to find=0.001530999999999949
INFO:root:Move number=68, number of leaves=0,max depth2, time to find=0.0029730000000043333
INFO:root:Move number=69, number of leaves=0,max depth2, time to find=0.003553000000003692
INFO:root:Move number=70, number of leaves=0,max depth2, time to find=0.004633000000005438
INFO:root:Move number=71, number of leaves=0,max depth2, time to find=0.003631999999996083
INFO:root:Move number=72, number of leaves=0,max depth2, time to find=0.0019509999999982597
INFO:root:Move number=73, number of leaves=0,max depth2, time to find=0.007193000000000893
INFO:root:Move number=74, number of leaves=0,max depth2, time to find=0.0045830000000037785
INFO:root:Move number=75, number of leaves=0,max depth2, time to find=0.004762999999996964
INFO:root:Move number=76, number of leaves=0,max depth2, time to find=0.007697999999997762
INFO:root:Move number=77, number of leaves=0,max depth2, time to find=0.006002000000002283
INFO:root:Move number=78, number of leaves=0,max depth2, time to find=0.008651999999997884
INFO:root:Move number=79, number of leaves=0,max depth2, time to find=0.0059449999999969805
INFO:root:Move number=80, number of leaves=0,max depth2, time to find=0.007491999999999166
INFO:root:Move number=81, number of leaves=0,max depth2, time to find=0.008845999999998355
INFO:root:Move number=82, number of leaves=0,max depth2, time to find=0.010641999999997154
INFO:root:Move number=83, number of leaves=0,max depth2, time to find=0.008875000000003297
INFO:root:Move number=84, number of leaves=0,max depth2, time to find=0.008092000000004873
INFO:root:Move number=85, number of leaves=0,max depth2, time to find=0.01330400000000509
INFO:root:Move number=86, number of leaves=0,max depth2, time to find=0.00930100000000067
INFO:root:Move number=87, number of leaves=0,max depth2, time to find=0.01389999999999958
INFO:root:Move number=88, number of leaves=0,max depth2, time to find=0.012327999999996564
INFO:root:Move number=89, number of leaves=0,max depth2, time to find=0.009627999999999304
INFO:root:Move number=90, number of leaves=0,max depth2, time to find=0.00825100000000134
INFO:root:Move number=91, number of leaves=0,max depth2, time to find=0.011209999999998388
INFO:root:Move number=92, number of leaves=0,max depth2, time to find=0.007555000000003531
INFO:root:Move number=93, number of leaves=0,max depth2, time to find=0.008195000000000618
INFO:root:Move number=94, number of leaves=0,max depth2, time to find=0.005251000000001227
INFO:root:Move number=95, number of leaves=0,max depth2, time to find=0.008073000000003105
INFO:root:Move number=96, number of leaves=0,max depth2, time to find=0.008673999999999182
INFO:root:Move number=97, number of leaves=0,max depth2, time to find=0.006089000000002898
INFO:root:Move number=98, number of leaves=0,max depth2, time to find=0.0038330000000001974
INFO:root:Move number=99, number of leaves=0,max depth2, time to find=0.006279999999996733
INFO:root:Move number=100, number of leaves=0,max depth2, time to find=0.004159999999998831
INFO:root:Move number=101, number of leaves=0,max depth2, time to find=0.005927999999997269
INFO:root:Move number=102, number of leaves=0,max depth2, time to find=0.005122000000000071
INFO:root:Move number=103, number of leaves=0,max depth2, time to find=0.0029280000000042605
INFO:root:Move number=104, number of leaves=0,max depth2, time to find=0.005514999999995496
INFO:root:Move number=105, number of leaves=0,max depth2, time to find=0.006408000000000413
INFO:root:Move number=106, number of leaves=0,max depth2, time to find=0.005759999999995102
INFO:root:Move number=107, number of leaves=0,max depth2, time to find=0.007436999999995919
INFO:root:Move number=108, number of leaves=0,max depth2, time to find=0.013110999999994988
INFO:root:Move number=109, number of leaves=0,max depth2, time to find=0.01634700000000322
INFO:root:Move number=110, number of leaves=0,max depth2, time to find=0.014471000000000345
INFO:root:Move number=111, number of leaves=0,max depth2, time to find=0.009926000000000101
INFO:root:Move number=112, number of leaves=0,max depth2, time to find=0.016083000000001846
INFO:root:Move number=113, number of leaves=0,max depth2, time to find=0.008071999999998525
INFO:root:Move number=114, number of leaves=0,max depth2, time to find=0.006079999999997199
INFO:root:Move number=115, number of leaves=0,max depth2, time to find=0.0056960000000003674
INFO:root:Move number=116, number of leaves=0,max depth2, time to find=0.0060680000000061796
INFO:root:Move number=117, number of leaves=0,max depth2, time to find=0.008559999999995682
INFO:root:Move number=118, number of leaves=0,max depth2, time to find=0.004224999999998147
INFO:root:Move number=119, number of leaves=0,max depth2, time to find=0.00373899999999594
INFO:root:Move number=120, number of leaves=0,max depth2, time to find=0.004131000000000995
INFO:root:Move number=121, number of leaves=0,max depth2, time to find=0.004390000000000782
INFO:root:Move number=122, number of leaves=0,max depth2, time to find=0.007549999999994839
INFO:root:Move number=123, number of leaves=0,max depth2, time to find=0.005613000000003865
INFO:root:Move number=124, number of leaves=0,max depth2, time to find=0.004944999999999311
INFO:root:Move number=125, number of leaves=0,max depth2, time to find=0.0046820000000025175
INFO:root:Move number=126, number of leaves=0,max depth2, time to find=0.0035479999999949996
INFO:root:Move number=127, number of leaves=0,max depth2, time to find=0.003498000000000445
INFO:root:Move number=128, number of leaves=0,max depth2, time to find=0.003821999999999548
INFO:root:Move number=129, number of leaves=0,max depth2, time to find=0.001923000000005004
INFO:root:Move number=130, number of leaves=0,max depth2, time to find=0.003591000000000122
INFO:root:Move number=131, number of leaves=0,max depth2, time to find=0.004763999999994439
INFO:root:Move number=132, number of leaves=0,max depth2, time to find=0.0037829999999985375
INFO:root:Move number=133, number of leaves=0,max depth2, time to find=0.004218999999991979
INFO:root:Move number=134, number of leaves=0,max depth2, time to find=0.0035620000000022856
INFO:root:Move number=135, number of leaves=0,max depth2, time to find=0.0022980000000103473
INFO:root:Move number=136, number of leaves=0,max depth2, time to find=0.004075000000000273
INFO:root:Move number=137, number of leaves=0,max depth2, time to find=0.0034419999999926176
INFO:root:Move number=138, number of leaves=0,max depth2, time to find=0.006824999999992087
INFO:root:Move number=139, number of leaves=0,max depth2, time to find=0.004942999999997255
INFO:root:Move number=140, number of leaves=0,max depth2, time to find=0.004642000000004032
INFO:root:Move number=141, number of leaves=0,max depth2, time to find=0.006454000000005067
INFO:root:Move number=142, number of leaves=0,max depth2, time to find=0.004757000000012113
INFO:root:Move number=143, number of leaves=0,max depth2, time to find=0.006503999999992516
INFO:root:Move number=144, number of leaves=0,max depth2, time to find=0.004352999999994722
INFO:root:Move number=145, number of leaves=0,max depth2, time to find=0.004743999999988091
INFO:root:Move number=146, number of leaves=0,max depth2, time to find=0.004196000000007416
INFO:root:Move number=147, number of leaves=0,max depth2, time to find=0.003507999999996514
INFO:root:Move number=148, number of leaves=0,max depth2, time to find=0.0035429999999934125
INFO:root:Move number=149, number of leaves=0,max depth2, time to find=0.0019249999999999545
INFO:root:Move number=150, number of leaves=0,max depth2, time to find=0.007000999999988267
INFO:root:Move number=151, number of leaves=0,max depth2, time to find=0.008274000000000115
INFO:root:Move number=152, number of leaves=0,max depth2, time to find=0.01169699999999807
INFO:root:Move number=153, number of leaves=0,max depth2, time to find=0.00798399999999333
INFO:root:Move number=154, number of leaves=0,max depth2, time to find=0.006111000000004196
INFO:root:Move number=155, number of leaves=0,max depth2, time to find=0.009671999999994796
INFO:root:Move number=156, number of leaves=0,max depth2, time to find=0.005984000000012202
INFO:root:Move number=157, number of leaves=0,max depth2, time to find=0.004732000000004177
INFO:root:Move number=158, number of leaves=0,max depth2, time to find=0.006163000000000807
INFO:root:Move number=159, number of leaves=0,max depth2, time to find=0.00281200000000581
INFO:root:Move number=160, number of leaves=0,max depth2, time to find=0.003591000000000122
INFO:root:Move number=161, number of leaves=0,max depth2, time to find=0.004184999999992556
INFO:root:Move number=162, number of leaves=0,max depth2, time to find=0.005799999999993588
INFO:root:Move number=163, number of leaves=0,max depth2, time to find=0.005590999999995461
INFO:root:Move number=164, number of leaves=0,max depth2, time to find=0.00595599999999763
INFO:root:Move number=165, number of leaves=0,max depth2, time to find=0.0047509999999988395
INFO:root:Move number=166, number of leaves=0,max depth2, time to find=0.005123999999995021
INFO:root:Move number=167, number of leaves=0,max depth2, time to find=0.004159999999998831
INFO:root:Move number=168, number of leaves=0,max depth2, time to find=0.004775999999992564
INFO:root:Move number=169, number of leaves=0,max depth2, time to find=0.006749999999996703
INFO:root:Move number=170, number of leaves=0,max depth2, time to find=0.006320000000002324
INFO:root:Move number=171, number of leaves=0,max depth2, time to find=0.005958999999990056
INFO:root:Move number=172, number of leaves=0,max depth2, time to find=0.006086999999993736
INFO:root:Move number=173, number of leaves=0,max depth2, time to find=0.004310000000003811
INFO:root:Move number=174, number of leaves=0,max depth2, time to find=0.0061900000000036925
INFO:root:Move number=175, number of leaves=0,max depth2, time to find=0.004645999999993933
INFO:root:Move number=176, number of leaves=0,max depth2, time to find=0.005893999999997845
INFO:root:Move number=177, number of leaves=0,max depth2, time to find=0.004562999999990325
INFO:root:Move number=178, number of leaves=0,max depth2, time to find=0.0035330000000044492
INFO:root:Move number=179, number of leaves=0,max depth2, time to find=0.004012000000003013
INFO:root:Move number=180, number of leaves=0,max depth2, time to find=0.004199999999997317
INFO:root:Move number=181, number of leaves=0,max depth2, time to find=0.004564000000002011
INFO:root:Move number=182, number of leaves=0,max depth2, time to find=0.002821999999994773
INFO:root:Move number=183, number of leaves=0,max depth2, time to find=0.0027139999999974407
INFO:root:Move number=184, number of leaves=0,max depth2, time to find=0.00416900000000453
INFO:root:Move number=185, number of leaves=0,max depth2, time to find=0.005566000000001736
INFO:root:Move number=186, number of leaves=0,max depth2, time to find=0.0067940000000135115
INFO:root:Move number=187, number of leaves=0,max depth2, time to find=0.0063739999999938846
INFO:root:Move number=188, number of leaves=0,max depth2, time to find=0.0059499999999985675
INFO:root:Move number=189, number of leaves=0,max depth2, time to find=0.0062080000000008795
INFO:root:Move number=190, number of leaves=0,max depth2, time to find=0.004856999999987011
INFO:root:Move number=191, number of leaves=0,max depth2, time to find=0.003600999999989085
INFO:root:Move number=192, number of leaves=0,max depth2, time to find=0.004463999999998691
INFO:root:Move number=193, number of leaves=0,max depth2, time to find=0.004477999999991766
INFO:root:Move number=194, number of leaves=0,max depth2, time to find=0.002716000000006602
INFO:root:Move number=195, number of leaves=0,max depth2, time to find=0.0024729999999948404
INFO:root:Move number=196, number of leaves=0,max depth2, time to find=0.0025899999999978718
INFO:root:Move number=197, number of leaves=0,max depth2, time to find=0.0037819999999868514
INFO:root:Move number=198, number of leaves=0,max depth2, time to find=0.0036120000000039454
INFO:root:Move number=199, number of leaves=0,max depth2, time to find=0.0020039999999994507
INFO:root:Move number=200, number of leaves=0,max depth2, time to find=0.003973000000002003
INFO:root:Move number=201, number of leaves=0,max depth2, time to find=0.005650000000002819
INFO:root:Move number=202, number of leaves=0,max depth2, time to find=0.004445000000004029
INFO:root:Move number=203, number of leaves=0,max depth2, time to find=0.004170999999999481
INFO:root:Move number=204, number of leaves=0,max depth2, time to find=0.004885999999999058
INFO:root:Move number=205, number of leaves=0,max depth2, time to find=0.002000999999992814
INFO:root:Move number=206, number of leaves=0,max depth2, time to find=0.0018129999999985102
INFO:root:Move number=207, number of leaves=0,max depth2, time to find=0.0022980000000103473
INFO:root:Move number=208, number of leaves=0,max depth2, time to find=0.0028470000000027085
INFO:root:Move number=209, number of leaves=0,max depth2, time to find=0.0017809999999940374
INFO:root:Move number=210, number of leaves=0,max depth2, time to find=0.0009619999999870288
INFO:root:Move number=211, number of leaves=2,max depth2, time to find=0.0013959999999997308
INFO:root:Move number=212, number of leaves=2,max depth2, time to find=0.003149000000007618
INFO:root:Move number=213, number of leaves=2,max depth2, time to find=0.00187599999999577
INFO:root:Move number=214, number of leaves=2,max depth2, time to find=0.0007779999999968368
INFO:root:Move number=215, number of leaves=5,max depth2, time to find=0.0021890000000013288
INFO:root:Move number=216, number of leaves=5,max depth2, time to find=0.0038519999999948595
INFO:root:Move number=217, number of leaves=5,max depth2, time to find=0.007288000000002626
INFO:root:Move number=218, number of leaves=5,max depth2, time to find=0.004781999999991626
INFO:root:Move number=219, number of leaves=5,max depth2, time to find=0.004902000000001294
INFO:root:Move number=220, number of leaves=5,max depth2, time to find=0.007563000000004649
INFO:root:Move number=221, number of leaves=5,max depth2, time to find=0.006194999999991069
INFO:root:Move number=222, number of leaves=5,max depth2, time to find=0.01126700000000369
INFO:root:Move number=223, number of leaves=5,max depth2, time to find=0.006427999999999656
INFO:root:Move number=224, number of leaves=5,max depth2, time to find=0.006305999999995038
INFO:root:Move number=225, number of leaves=5,max depth2, time to find=0.008555999999998676
INFO:root:Move number=226, number of leaves=5,max depth2, time to find=0.0038470000000074833
INFO:root:Move number=227, number of leaves=5,max depth2, time to find=0.00790400000001057
INFO:root:Move number=228, number of leaves=5,max depth2, time to find=0.006072000000003186
INFO:root:Move number=229, number of leaves=5,max depth2, time to find=0.008280999999996652
INFO:root:Move number=230, number of leaves=5,max depth2, time to find=0.003934000000000992
INFO:root:Move number=231, number of leaves=5,max depth2, time to find=0.004610999999997034
INFO:root:Move number=232, number of leaves=5,max depth2, time to find=0.00591899999999157
INFO:root:Move number=233, number of leaves=5,max depth2, time to find=0.0036920000000009168
INFO:root:Move number=234, number of leaves=5,max depth2, time to find=0.003140000000001919
INFO:root:Move number=235, number of leaves=5,max depth2, time to find=0.0023589999999984457
INFO:root:Move number=236, number of leaves=5,max depth2, time to find=0.0035290000000003374
INFO:root:Move number=237, number of leaves=5,max depth2, time to find=0.002612999999996646
INFO:root:Move number=238, number of leaves=5,max depth2, time to find=0.0027669999999915262
